0;0;0;0;x;x;
9331;243;85;25;megargnae;x
9332;95;73;28;opgournllai;x
9333;198;108;11;neakryra;x
9334;56;69;43;dymkalene;x
9335;145;147;64;emporactate;x
9336;232;133;24;amahistmos;x
9337;231;138;73;laodigeder;x
9338;71;209;63;aenmethesmos;x
9339;137;220;31;gortmadynes;x
9340;113;224;59;calganila;x
9341;71;212;52;dimahemeios;x
9342;79;183;28;methakourera;x
9343;167;173;22;dyheraate;x
9344;93;150;7;imhagietta;x
9345;179;149;62;gourmukenissa;x
9346;165;108;58;kerkklazomos;x
9347;102;117;23;amnicymthos;x
9348;158;191;44;gyrthkallimos;x
9349;193;172;71;oricacanida;x
9350;108;66;55;kamarleotherna;x
9351;101;215;16;decdidylea;x
9352;178;142;56;korintdeceosia;x
9353;180;63;34;madedpolis;x
9354;145;201;22;metapmetapoium;x
9355;50;166;24;elnirsos;x
9356;102;114;5;maljukcum;x
9357;104;93;39;lammonoastum;x
9358;94;82;67;klazohelithus;x
9359;175;142;38;hermialpetra;x
9360;144;187;62;artlislia;x
9361;163;247;74;didymagissa;x
9362;160;90;14;kaibyzlia;x
9363;243;238;52;antipmorganetta;x
9364;133;203;53;mucymthena;x
9365;64;66;45;kallichytida;x
9366;91;231;19;callialatiri;x
9367;132;180;62;ephaytuf;x
9368;56;140;67;lapitnysthena;x
9369;248;55;37;leonemporida;x
9370;92;138;17;andrchalcita;x
9371;240;106;19;eleuchalaea;x
9372;130;70;14;lampmancia;x
9373;155;146;17;hermididthrae;x
9374;222;207;60;maronbergrias;x
9375;240;150;9;assjuica;x
9376;206;151;26;korchalosia;x
9377;111;162;21;monolyine;x
9378;243;193;41;nicomorgaate;x
9379;87;227;54;hieragorgthos;x
9380;153;90;17;monakerkider;x
9381;251;137;55;korihermilia;x
9382;102;211;71;leibkyus;x
9383;140;161;70;nemistrias;x
9384;69;253;3;decerythllai;x
9385;174;255;2;gonaytthos;x
9386;181;240;25;kasmmiletthos;x
9387;60;118;41;manolymon;x
9388;166;145;26;cheiolthrae;x
9389;223;223;62;cleabon;x
9390;102;74;27;makerkene;x
9391;53;169;1;callilitherna;x
9392;105;64;11;gadorypetra;x
9393;111;203;59;dorygythites;x
9394;105;193;62;eleuasiine;x
9395;53;210;18;kyrengorgiate;x
9396;85;227;21;laricebrtrias;x
9397;253;201;26;kameilocrmos;x
9398;56;163;40;orchbardos;x
9399;205;62;62;miseoletta;x
9400;174;117;44;kerkinlocressa;x
9401;75;177;74;locortherna;x
9402;104;229;33;opulapithessa;x
9403;186;137;48;kumclazoate;x
9404;237;200;14;mydemnae;x
9405;255;74;53;lauitai;x
9406;211;208;2;ialykanmenus;x
9407;179;226;36;arselaus;x
9408;215;172;10;mukecaryinon;x
9409;197;122;60;byzlekhaita;x
9410;154;144;22;korinhidus;x
9411;165;62;41;lekholyncia;x
9412;222;213;47;kuclacia;x
9413;59;167;20;mallelene;x
9414;113;122;52;ithaamphidos;x
9415;138;174;48;opusmyica;x
9416;138;173;21;malmukenila;x
9417;141;125;7;mumisedos;x
9418;60;123;62;asklmetoas;x
9419;96;76;66;oenelaera;x
9420;65;143;9;massbybthrae;x
9421;128;211;62;gytachthus;x
9422;79;58;49;korintgangrea;x
9423;70;207;54;madkanlea;x
9424;150;162;57;argyrgoralous;x
9425;205;58;26;antikerkinae;x
9426;171;118;54;kerkicleiana;x
9427;125;51;14;opcymessa;x
9428;68;105;9;alingaatrea;x
9429;86;199;63;marmcorosse;x
9430;81;99;53;laocorcai;x
9431;160;122;73;asklepheon;x
9432;236;73;7;madytmorgandia;x
9433;234;51;52;kuoreida;x
9434;236;254;51;orchogangllai;x
9435;167;89;65;hellesorchoonia;x
9436;157;164;64;lekhakameirnae;x
9437;208;81;18;massaemporosia;x
9438;173;176;52;knoknosine;x
9439;70;112;1;nymaldus;x
9440;160;244;59;ialkniessa;x
9441;248;116;60;kamkorithus;x
9442;147;234;40;orchgolgera;x
9443;65;154;11;megallesder;x
9444;151;203;30;locmetapononia;x
9445;187;170;63;elempornae;x
9446;165;61;28;monoastoenissa;x
9447;133;80;241;lapkoricia;x
9448;195;167;18;argandlia;x
9449;215;121;40;knosdecethus;x
9450;128;243;54;aphiartnae;x
9451;212;126;58;methooepuf;x
9452;92;191;9;asorchtes;x
9453;178;172;51;lapheliesmos;x
9454;88;147;1;hiehiemenus;x
9455;239;204;2;hagimantithrae;x
9456;102;87;7;calagrinsos;x
9457;66;129;51;cleomesetes;x
9458;70;212;5;chytormea;x
9459;124;173;39;gythilauera;x
9460;143;73;43;morganmilethena;x
9461;235;146;69;kaskumila;x
9462;130;181;20;laodiclallai;x
9463;176;240;22;ithaberita;x
9464;163;243;23;ganchaosia;x
9465;92;160;48;hublmaralia;x
9466;82;220;63;elatkynessa;x
9467;203;85;40;odelai;x
9468;185;215;51;lekhaargatrea;x
9469;218;146;50;heloclatiri;x
9470;116;207;44;abkalpetra;x
9471;209;119;7;metaponopuetta;x
9472;130;238;1;dimamonasrea;x
9473;75;117;70;dicitanatrea;x
9474;251;159;56;amaryonchdus;x
9475;144;173;0;epieleene;x
9476;76;222;37;megaldecuf;x
9477;62;190;65;cleoodesalous;x
9478;243;124;1;niceretion;x
9479;151;170;40;laodichydus;x
9480;211;134;13;megcyrthena;x
9481;71;147;74;nympmadyina;x
9482;85;155;45;larismegaluf;x
9483;80;102;28;kourileetta;x
9484;216;103;33;barliaea;x
9485;235;246;73;kaempatrea;x
9486;141;246;55;himorgaoas;x
9487;68;160;75;hermimorgannes;x
9488;186;202;35;lepremetapoyra;x
9489;253;173;69;asklephina;x
9490;106;69;18;monatnysthus;x
9491;208;124;10;epilocrlia;x
9492;54;170;53;aigdidlia;x
9493;62;139;19;kiomethalea;x
9494;102;170;13;empamphiita;x
9495;210;108;41;kniadramaea;x
9496;171;203;53;akraenila;x
9497;156;239;61;alakorinthida;x
9498;74;194;5;laododuf;x
9499;62;251;10;megaoreissa;x
9500;224;207;27;monoastkannuf;x
9501;246;116;31;deckouf;x
9502;118;146;47;kuialuf;x
9503;155;59;70;calymukenlea;x
9504;240;109;58;liskeprea;x
9505;61;240;22;lapitacanetta;x
9506;171;158;45;argyrclazlia;x
9507;114;214;39;amihalicpetra;x
9508;88;232;55;kecallicum;x
9509;192;254;0;kamehaguf;x
9510;255;124;60;laodolbnae;x
9511;167;96;32;golnysai;x
9512;84;187;48;miletoepum;x
9513;107;86;71;oenbyllon;x
9514;141;119;44;lebandosse;x
9515;155;235;54;helolebthrae;x
9516;68;109;53;kimmgyrthiai;x
9517;99;171;35;oroopusrea;x
9518;84;152;4;gangdecder;x
9519;166;236;34;lilamesedos;x
9520;103;254;61;halicmassthos;x
9521;125;118;74;apaopuaea;x
9522;162;194;66;marathgoraea;x
9523;246;108;29;heramocthrae;x
9524;155;53;26;chymetapoila;x
9525;159;236;5;asodeosse;x
9526;254;165;3;linolbpetra;x
9527;97;216;69;hymalltiri;x
9528;198;180;7;aytcleouf;x
9529;134;167;18;mallnympthena;x
9530;237;184;68;niagothus;x
9531;222;67;59;heagrinlis;x
9532;221;250;43;komileida;x
9533;169;154;8;mulmorgaine;x
9534;80;204;3;larberglia;x
9535;146;171;70;didassinon;x
9536;219;195;40;monatbhyrtalous;x
9537;199;79;32;odmegalthena;x
9538;245;147;69;larbarnae;x
9539;238;151;27;leontadramlia;x
9540;234;51;14;marodemoas;x
9541;210;232;35;magnniainda;x
9542;85;221;34;chyamaryosia;x
9543;224;147;53;gourncorcissa;x
9544;106;58;1;niakimmerios;x
9545;126;215;40;kouractera;x
9546;98;193;28;orebybeia;x
9547;171;225;131;leibeoeate;x
9548;76;215;54;linorestmenus;x
9549;67;109;18;hieartlia;x
9550;176;232;37;delgythiosia;x
9551;176;180;48;laodinialia;x
9552;202;187;55;askkiissa;x
9553;169;119;119;negythiosse;x
9554;71;212;61;emporkameirlia;x
9555;115;104;53;metlinlia;x
9556;100;136;10;mantinoreslis;x
9557;123;234;25;oemethulia;x
9558;228;233;68;nicnialia;x
9559;120;108;51;koiantipolis;x
9560;86;226;54;ithdeceosia;x
9561;104;168;43;chalhubsos;x
9562;185;96;40;mesemmonastthos;x
9563;82;54;20;doragrinetta;x
9564;105;126;32;myonchon;x
9565;150;106;20;lampsakasmcia;x
9566;198;88;70;hierdoryesmos;x
9567;82;28;193;antigephelia;x
9568;56;151;21;opumukmos;x
9569;141;225;10;gyrthiclazinon;x
9570;82;68;66;maephyriana;x
9571;139;189;46;kyroredus;x
9572;254;70;35;helimasder;x
9573;164;129;42;orniroas;x
9574;116;175;5;eleucythera;x
9575;61;229;9;hublleibmenus;x
9576;83;122;70;marathkydoai;x
9577;152;143;75;kydnialia;x
9578;56;158;27;monaklazonia;x
9579;203;112;28;makerlia;x
9580;101;190;24;cherskasai;x
9581;131;97;20;maratederias;x
9582;207;105;55;aytdimmea;x
9583;73;67;16;erylisllai;x
9584;61;55;37;didyopuslia;x
9585;93;107;43;oricchayra;x
9586;73;64;64;nirkerium;x
9587;68;213;29;cladeliana;x
9588;170;234;23;carkimmermea;x
9589;155;109;43;laribythrea;x
9590;82;68;19;erelapithpetra;x
9591;135;230;68;herakamedus;x
9592;53;158;54;erehiissa;x
9593;195;202;49;morgakeryra;x
9594;60;141;64;kikioli;x
9595;76;56;15;kimmhelleslis;x
9596;96;126;55;madioosse;x
9597;95;165;29;lefhiila;x
9598;140;97;68;ephekalliiana;x
9599;176;123;45;demetchaleia;x
9600;70;211;21;leprmegalotiri;x
9601;82;133;74;mylaiaon;x
9602;131;102;25;chytmonoasttherna;x
9603;105;215;55;epidkamessa;x
9604;181;224;43;lilampsaate;x
9605;198;183;5;maronmadyllai;x
9606;66;247;66;knianddus;x
9607;142;241;61;lampsamyiana;x
9608;219;79;44;korineaosse;x
9609;67;79;29;leibbhyrtios;x
9610;223;62;37;halidiosinda;x
9611;121;219;32;gorlekhacia;x
9612;161;252;40;iocymlia;x
9613;86;79;32;cleokalsos;x
9614;150;128;46;gohirea;x
9615;212;120;45;kamekyrica;x
9616;119;120;48;kerkiganina;x
9617;99;162;61;aigjukttrias;x
9618;175;173;12;nicokoutiri;x
9619;245;120;2;crotcoloate;x
9620;92;106;61;cherhubae;x
9621;213;177;22;kamarherdus;x
9622;221;70;26;hellesgyrthithera;x
9623;183;95;27;amaryidalissa;x
9624;95;209;22;aphimagnoli;x
9625;241;73;47;oengelessa;x
9626;205;51;21;lampsakimmeretta;x
9627;98;131;73;lapithkniai;x
9628;88;172;58;cythmisosia;x
9629;191;82;27;morgmetapnes;x
9630;168;120;43;olymukeuf;x
9631;109;155;75;larishermina;x
9632;251;88;66;eleuhalicrea;x
9633;133;109;49;marcrotpolis;x
9634;104;219;19;demetamium;x
9635;72;236;41;chalhemerias;x
9636;160;178;41;iolepryra;x
9637;232;121;29;larolinon;x
9638;199;204;71;klazoarttrias;x
9639;106;127;75;oroepietta;x
9640;175;121;3;iallapicum;x
9641;140;216;65;markamarea;x
9642;98;223;20;abelatdia;x
9643;77;201;5;hermikasmcum;x
9644;103;80;18;locgorgiene;x
9645;195;191;23;naumadene;x
9646;155;104;42;lefkamesate;x
9647;229;50;52;larichytder;x
9648;75;92;17;kounymphdos;x
9649;227;246;23;dimmarothena;x
9650;237;121;69;mantepheosia;x
9651;180;53;47;chalberene;x
9652;100;53;71;maromisemenus;x
9653;168;127;14;kannmulcia;x
9654;94;207;65;asslekhathera;x
9655;57;183;64;mesehyelia;x
9656;246;224;23;linaigate;x
9657;165;121;38;morgakanissa;x
9658;227;248;73;kyrenbythosse;x
9659;137;197;23;magnamphilia;x
9660;252;213;24;geloropus;x
9661;104;82;32;apamanate;x
9662;118;83;1;itamonastlia;x
9663;197;174;60;lekhdecesos;x
9664;176;90;36;kamakameipolis;x
9665;53;182;32;leibcrolia;x
9666;99;156;62;gonhelithrae;x
9667;220;200;63;andrlarionia;x
9668;67;201;33;gythimildos;x
9669;119;170;0;orolocrlia;x
9670;161;96;35;mockourlis;x
9671;212;253;47;dyolia;x
9672;122;68;32;lampimbdus;x
9673;238;189;11;hermgyththus;x
9674;182;249;7;eremuoli;x
9675;188;138;5;itepilia;x
9676;158;132;33;andrlekosse;x
9677;67;90;39;mesantirias;x
9678;183;230;37;opnathena;x
9679;208;165;12;asionchuf;x
9680;133;96;4;kakyrenion;x
9681;151;96;38;hemerocnillai;x
9682;142;241;2;maronkiosos;x
9683;221;126;0;aenmarmaium;x
9684;244;110;74;bhyrteubesmos;x
9685;62;110;61;miselesesmos;x
9686;125;97;66;methbyzthrae;x
9687;97;121;1;kormarmalis;x
9688;229;88;65;arsmetrias;x
9689;67;75;42;kordidypetra;x
9690;125;115;18;naxcallilia;x
9691;87;251;13;ephyrlekhlia;x
9692;82;87;48;lephori;x
9693;132;144;47;imphal;x
9694;53;122;74;moirang;x
9695;111;90;18;champai;x
9696;143;180;55;bardhaman;x
9697;122;206;4;bakarganj;x
9698;87;154;1;nadia;x
9699;61;99;26;parganas;x
9700;93;127;22;howrah;x
9701;96;131;3;khulna;x
9702;156;217;25;muladi;x
9703;142;203;38;hooghly;x
9704;138;232;24;kalipur;x
9705;111;227;75;faridpur;x
9706;64;103;20;supaul;x
9707;51;197;70;barha;x
9708;138;251;21;kumar_khand;x
9709;76;176;40;metapoeryonia;x
9710;64;169;3;bogra;x
9711;123;164;43;amphikniene;x
9712;125;211;10;bihariganj;x
9713;57;198;33;pabna;x
9714;81;104;43;naugachhia;x
9715;134;213;15;araria;x
9716;120;168;19;dinajpur;x
9717;90;174;39;purnia;x
9718;89;240;1;saharsa;x
9719;175;215;4;murshidabad;x
9720;129;220;2;pakur;x
9721;71;191;65;tippora;x
9722;74;67;7;damak;x
9723;170;233;66;siliguri;x
9724;149;195;65;katihar;x
9725;82;254;58;kushtia;x
9726;87;230;29;madaripur;x
9727;64;57;74;dianga;x
9728;65;57;64;lunglei;x
9729;114;74;68;balaing;x
9730;106;60;67;akyab;x
9731;118;65;50;ann;x
9732;117;54;46;ramu;x
9733;84;66;56;urritaung;x
9734;60;71;58;kyaukpyu;x
9735;99;51;67;mahamuni;x
9736;112;58;66;peroem;x
9737;96;72;68;angaracale;x
9738;50;55;67;buthidaung;x
9739;85;52;47;mrauk_u;x
9740;79;57;59;maum;x
9741;130;210;53;noakhli;x
9742;142;215;17;jamalpur;x
9743;79;188;24;narayanganj;x
9744;75;156;63;dhaka;x
9745;69;55;73;chatgaon;x
9746;97;133;1;odemantiai;x
9747;67;127;7;mymensingh;x
9748;69;150;7;paridpur;x
9749;71;168;22;kamebralia;x
9750;115;143;71;khebuching;x
9751;55;203;18;sylhet;x
9752;93;199;6;tripura;x
9753;122;95;34;aijal;x
9754;85;158;70;unakoti;x
9755;75;213;74;khasi;x
9756;124;211;26;jaintia;x
9757;126;98;61;khawha;x
9758;103;221;6;north_sylhet;x
9759;109;93;14;carkimmerae;x
9760;132;229;90;linoputherna;x
9761;229;201;90;imaigcia;x
9762;229;99;65;hemeroadrametta;x
9763;219;149;24;mylamplis;x
9764;60;226;6;apolldecmea;x
9765;121;140;44;askouriion;x
9766;138;89;70;koioresthena;x
9767;101;131;88;antilapitnae;x
9768;170;225;146;lampsameseetta;x
9769;86;89;43;gytheubonia;x
9770;142;240;56;maschylia;x
9771;156;210;0;oepalatherna;x
9772;174;88;128;metaponoreila;x
9773;73;177;52;berdoryida;x
9774;83;126;28;neaactai;x
9775;215;254;44;dimaamarylia;x
9776;155;238;36;hellesaegida;x
9777;131;156;46;coriolaea;x
9778;171;124;14;knidkomenus;x
9779;220;37;236;niralemos;x
9780;232;230;25;aigcebryra;x
9781;241;215;204;methelecia;x
9782;213;163;217;ithalesonia;x
9783;67;67;45;misemaralia;x
9784;133;123;16;golbyllion;x
9785;74;189;59;delhi;x
9786;98;254;53;kamemorgica;x
9787;73;133;50;callidiosesmos;x
9788;63;136;34;naxactonia;x
9789;195;112;12;delphneacum;x
9790;131;229;92;oropmochuf;x
9791;142;225;7;kourcleous;x
9792;229;192;92;nicoolbidia;x
9793;227;213;174;nymphmorgatiri;x
9794;157;146;23;kataaigoscum;x
9795;182;71;70;sachin;x
9796;50;90;33;kanpur;x
9797;247;111;28;baroda;x
9798;145;191;70;kumegalum;x
9799;252;85;2;porbandar;x
9800;147;236;20;olyngythcia;x
9801;199;75;18;kushalgarh;x
9802;183;67;22;kydnicotherna;x
9803;111;42;15;lariskasus;x
9804;189;227;25;madlammos;x
9805;126;241;24;monaslepreyra;x
9806;219;105;65;jallia;x
9807;119;249;1;opuslamiosse;x
9808;136;57;50;gwa_bengal;x
9809;191;91;16;goga;x
9810;131;205;64;lauoreuf;x
9811;174;73;27;koudimaon;x
9812;112;186;22;kot_shakar;x
9813;161;116;38;achjuissa;x
9814;213;133;40;kallidemetoas;x
9815;56;102;15;odelathera;x
9816;122;64;10;chytolymsos;x
9817;95;73;55;makouriana;x
9818;126;73;20;mantinhelessa;x
9819;213;133;67;amphimarous;x
9820;241;131;24;korchamida;x
9821;82;126;20;kamarodus;x
9822;218;208;7;chilesera;x
9823;82;104;24;hadali;x
9824;120;184;27;nympnaida;x
9825;241;24;218;arthalidus;x
9826;153;166;65;orchmagllai;x
9827;239;177;117;magneemporessa;x
9828;118;109;8;heraidalia;x
9829;77;237;25;dobor;x
9830;87;163;59;kljuc;x
9831;224;59;33;zvornik;x
9832;67;158;53;gorazde;x
9833;174;212;43;srebrenik;x
9834;247;135;25;sarajevo;x
9835;119;100;5;olovo;x
9836;214;91;17;banja_luka;x
9837;99;144;55;doboj;x
9838;177;82;41;travnik;x
9839;133;102;15;jajce;x
9840;68;229;2;prozor;x
9841;60;164;71;srebrenica;x
9842;170;87;62;trebinje;x
9843;244;114;18;niksic;x
9844;161;92;2;gabela;x
9845;253;222;15;gacko;x
9846;212;243;13;nevesinje;x
9847;248;150;41;herceg_novi;x
9848;127;75;45;holics;x
9849;150;210;72;zsolna;x
9850;158;107;24;trencsen;x
9851;127;135;68;nagyszombat;x
9852;242;146;73;zolyom;x
9853;160;249;31;nyitra;x
9854;135;100;35;pozsony;x
9855;167;198;71;turoc;x
9856;179;228;52;privigye;x
9857;163;234;22;leva;x
9858;100;227;1;komarom;x
9859;248;238;25;lipto;x
9860;155;176;31;arva;x
9861;199;193;54;kishont;x
9862;216;140;57;kremnitz;x
9863;207;113;70;feher;x
9864;62;108;22;segesvar;x
9865;109;103;0;bistritz;x
9866;244;137;3;kukullo;x
9867;109;254;65;szekelyvasarhely;x
9868;203;70;29;sepsiszentgyorgy;x
9869;192;241;1;torda;x
9870;251;76;75;hunyad;x
9871;151;82;73;belso_szolnok;x
9872;253;200;25;doboka;x
9873;239;180;161;brasov;x
9874;127;92;70;szaszregen;x
9875;155;135;61;hermannstadt;x
9876;137;193;11;fogaras;x
9877;130;74;24;kolozs;x
9878;220;167;62;valpovo;x
9879;144;252;18;ilok;x
9880;180;203;10;slavonski_brod;x
9881;80;180;30;sremska_mitrovica;x
9882;231;122;16;morovic;x
9883;125;151;29;orahovica;x
9884;239;199;57;osijek;x
9885;232;132;9;zemun;x
9886;58;137;49;petrovaradin;x
9887;92;84;65;vukovar;x
9888;221;191;2;pozega;x
9889;57;54;73;dakovo;x
9890;88;147;32;szolnok;x
9891;127;190;35;hont;x
9892;140;146;50;jaszsag;x
9893;214;138;17;mezotur;x
9894;174;140;54;parkany;x
9895;159;114;14;hatvan;x
9896;70;157;19;fulek;x
9897;120;139;23;nagykoros;x
9898;136;62;73;eger;x
9899;163;234;8;pest;x
9900;146;75;75;tiszafured;x
9901;126;145;72;nagykunsag;x
9902;244;195;59;balassagyarmat;x
9903;92;190;48;bugyi;x
9904;150;132;71;nograd;x
9905;238;52;34;kassa;x
9906;138;185;28;sajogomor;x
9907;182;55;28;borsod;x
9908;83;225;28;zemplen;x
9909;50;113;42;eperjes;x
9910;203;50;60;georgenberg;x
9911;250;159;34;torna;x
9912;243;229;27;gonc;x
9913;172;124;68;ung;x
9914;164;46;10;bartfa;x
9915;71;167;10;krasznahorka;x
9916;219;77;10;szepesofalu;x
9917;71;69;54;locse;x
9918;169;214;53;tokaj;x
9919;163;187;64;karansebes;x
9920;95;195;11;lippa;x
9921;124;59;42;pancevo;x
9922;185;165;43;zarand;x
9923;202;112;29;orsova;x
9924;108;204;26;szentes;x
9925;104;115;13;csanad;x
9926;80;113;35;torontal;x
9927;133;180;69;arad;x
9928;148;78;20;krassovar;x
9929;135;236;71;vrsac;x
9930;191;179;53;temesvar;x
9931;74;128;42;bekes;x
9932;179;65;13;lugos;x
9933;153;225;20;kevevara;x
9934;230;244;11;eisenstadt;x
9935;70;117;16;szombathely;x
9936;184;80;46;ovar;x
9937;150;53;16;papa;x
9938;247;151;42;egerszeg;x
9939;169;69;5;koszeg;x
9940;196;75;7;csaktornya;x
9941;248;123;58;veszprem;x
9942;129;235;10;muraszombat;x
9943;172;197;72;kanizsa;x
9944;124;226;60;zalavar;x
9945;66;89;8;tatabanya;x
9946;245;162;65;sopron;x
9947;254;181;62;gyor;x
9948;70;190;2;tihany;x
9949;169;110;68;szeged;x
9950;109;116;71;baja;x
9951;69;164;63;kecskemet;x
9952;118;215;7;kiskunsag;x
9953;207;230;44;bacs;x
9954;135;76;18;kiskunhalas;x
9955;75;88;12;kalocsa;x
9956;235;231;8;csongrad;x
9957;76;106;21;zenta;x
9958;163;181;37;obecse;x
9959;80;231;49;szabadka;x
9960;254;52;15;titel;x
9961;73;78;9;zombor;x
9962;201;136;53;pecs;x
9963;63;181;47;mohacs;x
9964;209;191;18;somogyvar;x
9965;169;55;25;tolna;x
9966;134;252;20;szigetvar;x
9967;169;185;64;esztergom;x
9968;118;56;65;kaposvar;x
9969;137;219;40;buda;x
9970;195;202;65;simontornya;x
9971;128;153;58;siklos;x
9972;107;157;53;csurgo;x
9973;88;158;33;szekesfehervar;x
9974;255;220;9;virovitica;x
9975;200;177;66;maramarossziget;x
9976;255;166;16;huszt;x
9977;88;73;54;nagykallo;x
9978;171;90;66;szatmar;x
9979;195;121;9;kraszna;x
9980;77;179;12;ugocsa;x
9981;136;197;63;kozepszolnok;x
9982;253;54;37;korosbanya;x
9983;194;209;12;hajduboszormeny;x
9984;220;224;61;debrecen;x
9985;211;208;36;nagyvarad;x
9986;242;203;60;bereg;x
9987;61;179;17;pago;x
9988;156;200;55;ragusa;x
9989;208;101;6;sebenico;x
9990;84;57;53;lesina;x
9991;248;229;72;clissa;x
9992;242;72;42;arbe;x
9993;247;247;58;spalato;x
9994;205;221;20;brazza;x
9995;106;180;55;zara;x
9996;89;93;41;curzola;x
9997;114;95;17;macarsca;x
9998;203;79;43;cres;x
9999;119;166;20;lissa;x
10000;116;165;37;knin;x
10001;218;64;70;senj;x
10002;198;162;20;gospic;x
10003;87;98;32;bihac;x
10004;215;163;18;livno;x
10005;50;214;45;veglia;x
10006;84;226;18;sinj;x
10007;104;70;5;rmanj;x
10008;114;96;14;obrovac;x
10009;166;195;27;fiume;x
10010;111;127;58;sisak;x
10011;181;148;54;modrus;x
10012;190;67;38;karlstadt;x
10013;106;93;0;varazdin;x
10014;162;181;25;blagaj;x
10015;208;200;10;dubica;x
10016;82;60;60;bjelovar;x
10017;228;171;25;cazma;x
10018;95;130;6;pakrac;x
10019;253;109;34;krizevci;x
10020;56;210;53;vaska;x
10021;240;98;28;zagrab;x
10022;249;75;66;glina;x
10023;113;161;43;kobas;x
10024;200;212;24;gradiska;x
10025;204;146;55;buzau;x
10026;219;136;111;teleorman;x
10027;245;164;34;floci;x
10028;92;217;69;olt;x
10029;184;73;65;vlasca;x
10030;106;247;25;slam_ramnic;x
10031;193;98;27;bucharest;x
10032;217;170;6;arges;x
10033;80;248;54;muscel;x
10034;69;161;25;braila;x
10035;64;201;17;dambovita;x
10036;210;238;32;prahova;x
10037;113;78;31;coconi;x
10038;87;250;29;lichiresti;x
10039;180;83;0;sacuieni;x
10040;210;226;2;romanati;x
10041;201;64;60;valcea;x
10042;224;241;62;baia_de_arama;x
10043;169;64;31;severin;x
10044;53;154;26;craiova;x
10045;232;158;68;lovistei;x
10046;120;235;3;tismana;x
10047;212;57;36;targu_jiu;x
10048;53;182;53;calafat;x
10049;121;90;38;dorohoi;x
10050;222;213;149;targu_neamt;x
10051;145;206;31;stefanesti;x
10052;78;187;72;hotin;x
10053;130;235;34;suceava;x
10054;231;80;26;bacau;x
10055;126;127;18;lipcani;x
10056;223;55;68;piatra_neamt;x
10057;227;167;205;vascauti;x
10058;151;206;48;chernivtsi;x
10059;147;94;10;harlau;x
10060;227;219;167;campulung_moldovenesc;x
10061;198;130;58;reni;x
10062;237;212;43;khan_qislav;x
10063;132;198;35;akkerman;x
10064;215;250;9;bender;x
10065;209;158;220;chilia;x
10066;248;100;29;bolgrad;x
10067;154;117;73;causeni;x
10068;116;130;6;ismail;x
10069;167;150;35;roman;x
10070;139;203;35;falciu;x
10071;254;148;27;lapusna;x
10072;138;163;51;vaslui;x
10073;216;166;49;putna;x
10074;232;247;48;trotus;x
10075;219;141;2;covurlui;x
10076;192;65;66;tigheci;x
10077;189;191;4;soroca;x
10078;189;168;30;adjud;x
10079;237;121;17;iasi;x
10080;219;239;57;carligatura;x
10081;154;170;18;tutova;x
10082;93;168;37;orhei;x
10083;114;138;64;tecuci;x
10084;154;111;65;moncymos;x
10085;95;248;43;carykasoas;x
10086;66;59;45;oelepolis;x
10087;110;141;53;keplilcum;x
10088;51;245;10;odkerkiila;x
10089;142;179;39;helijukon;x
10090;57;181;20;berglapithissa;x
10091;51;174;75;argmileeia;x
10092;137;91;3;delcallicum;x
10093;128;50;51;leshyios;x
10094;116;148;33;cherchersuf;x
10095;120;110;59;ithcarynes;x
10096;108;182;62;hieraemporthera;x
10097;72;151;36;bythmylera;x
10098;124;199;8;lapiknion;x
10099;134;61;56;chytnymlia;x
10100;81;88;3;mesmegalotiri;x
10101;128;137;23;opucoloosia;x
10102;83;127;4;cythkecum;x
10103;184;151;6;oremochalous;x
10104;255;145;22;actlekhmea;x
10105;147;202;55;byllnirnes;x
10106;236;192;39;kioamphietta;x
10107;179;151;16;hiempene;x
10108;217;83;26;herahiemea;x
10109;83;200;9;larmukeine;x
10110;178;170;18;lampskalis;x
10111;240;174;46;lepremegalios;x
10112;213;232;6;magnmantaea;x
10113;91;224;50;alinganmos;x
10114;62;237;63;lekydoatrea;x
10115;192;233;59;nymamiiana;x
10116;176;201;50;mylametaponcia;x
10117;253;171;188;helcherslia;x
10118;243;229;9;oricmiletine;x
10119;193;73;67;laodclaila;x
10120;126;172;19;callimantithera;x
10121;222;233;44;gytholyesmos;x
10122;157;222;5;idalapithena;x
10123;63;253;32;arsephthrae;x
10124;235;186;66;dicaeamallthena;x
10125;77;143;64;orekerkilea;x
10126;229;124;4;morgalirea;x
10127;156;140;56;edlamlia;x
10128;87;219;72;oledelia;x
10129;208;100;14;hagikasissa;x
10130;94;112;33;metapmantinila;x
10131;81;100;56;laoepcum;x
10132;119;113;54;ialyitanthrae;x
10133;92;173;73;erecrotessa;x
10134;75;242;7;imbracanlia;x
10135;142;116;63;ediasinda;x
10136;233;53;53;gourkydrea;x
10137;194;210;35;halicodesinon;x
10138;119;75;29;gournhelila;x
10139;181;243;6;katkanida;x
10140;210;222;16;calyolymetta;x
10141;169;67;25;nechillai;x
10142;102;168;18;arsitalia;x
10143;116;200;38;apamulate;x
10144;218;110;10;hieephysos;x
10145;209;125;60;orihelthera;x
10146;192;126;27;lilmyltes;x
10147;231;128;70;galaorea;x
10148;151;233;35;byzidaene;x
10149;182;86;9;cnicebtes;x
10150;253;192;33;kepcebate;x
10151;155;69;40;aigoseretes;x
10152;219;103;0;lesmetaate;x
10153;211;134;40;leibelefina;x
10154;227;202;53;orestidalis;x
10155;57;117;12;heliargmenus;x
